GeneSymbol,Mix1,Mix2,Mix3,Mix4,Mix5
ALOX5AP,3112.639873,3003.975696,5305.329178,6751.717906,7257.470494
ALOXE3,76.21448454,73.86965061,52.11666052,105.5739412,85.08142018
ALPI,6.020673637,6.593992159,5.724762379,5.841827142,6.159146315
ALPK3,65.18070806,68.30222724,47.96282427,58.71160475,45.09660074
ALPL,74.17816679,70.58969825,73.77257394,387.925061,446.8607384
ALPP,10.18622996,11.31402007,8.214920048,9.608549493,8.768974206
ALPPL2,45.77714064,47.39093992,48.24153364,46.51856161,46.31491729
ALS2CL,712.5943152,692.374704,395.4207678,722.8914077,493.9961028
ALS2CR8,105.3128266,90.46881944,84.4339628,69.46711539,45.27863639
ALX1,36.97415824,38.25088715,27.00263809,46.81473047,40.14331625
ALX3,309.0441521,293.7242703,186.357254,288.0409427,189.0394485
ALX4,27.81299179,35.72679944,18.5855648,23.64748354,18.90902366
AMACR,152.6098752,156.7779324,168.731364,170.9548336,188.5279019
AMBN,43.52435778,49.42574192,45.11717749,39.19165414,42.79908684
AMBP,9.900497878,10.84812091,11.4066378,13.10883544,14.88031853
AMBRA1,220.2627019,220.7437484,283.15305,176.7779408,217.0053001
AMD1,1203.015651,1211.996806,998.4458773,1471.589673,1518.259834
AMDHD2,129.3095661,141.0213501,138.6136899,151.9080516,220.7900155
AMELX,34.46643913,34.28097858,35.75599512,38.35285304,38.25981294
AMELY,24.0278583,26.81334518,20.90661559,22.41911324,20.68337241
AMFR,682.2940476,510.7327636,332.5308013,624.5277948,381.3637367
AMH,57.1041599,64.49171711,40.99431366,42.34814021,34.27102237
AMHR2,24.12457217,29.39381258,21.04904392,40.05785433,32.37958807
AMIGO2,704.9269708,527.0029262,483.6829062,704.008208,395.3592024
AMMECR1,401.4691032,366.7559268,377.3659841,259.4398188,217.3785808
AMN,180.0900448,247.1598322,204.6757379,185.9518827,224.2561036
AMOT,1268.324962,1053.008503,435.7132169,1189.40372,425.7049961
AMOTL2,101.8803142,112.2143439,91.98999024,105.9848492,130.8231192
AMPD1,502.2026388,656.4131706,100.4983939,371.6020876,96.82178173
AMPD2,772.7755646,870.1852879,875.1739623,2061.249552,2326.995763
AMPD3,481.1982154,461.8644073,379.8711353,632.3919081,678.5637108
AMPH,258.7629973,238.6541028,161.0415912,280.468004,194.0716184
AMT,1001.567203,940.5050195,428.2141896,957.7920385,473.9872463
AMZ2,1849.497702,1768.744409,1432.611505,1432.242264,1023.658571
ANAPC10,286.6700501,314.8785752,323.2277663,246.0066419,274.2088685
ANAPC13,2604.712576,2552.16451,1950.225609,2742.725311,2361.272722
ANAPC2,425.8348168,486.1919201,448.5708407,317.9095389,326.1573846
ANAPC5,1412.614799,1354.523042,1076.312315,1100.913081,795.7168503
ANG,101.2221026,136.2622765,75.22944152,68.47886605,53.65263266
ANGEL1,388.2331481,357.3516859,301.0419186,316.5557438,278.120361
ANGEL2,432.5582783,415.4493801,379.2977182,418.2453986,350.846818
ANGPT1,235.1126423,239.9222035,165.0797008,287.1219427,225.0538536
ANGPT2,22.31276569,18.69876682,22.5212594,28.13622408,26.69426944
ANGPT4,62.08556195,68.90080855,30.41372492,43.07553114,23.59065387
ANGPTL2,202.2328596,192.2684483,126.1352706,200.3618616,143.9085007
ANGPTL3,46.69344945,40.34918362,33.78724616,41.3891545,29.7272628
ANGPTL4,39.14938344,53.28373384,57.07257379,55.41975761,73.52930412
ANGPTL7,32.86644935,26.33966626,18.0981878,29.74213824,21.4125163
ANK1,118.5432733,106.8583018,64.12571807,91.9784898,52.29177818
ANK2,155.8414782,139.2857638,104.4463141,170.3229484,126.8578575
ANK3,185.8940151,166.8732037,121.701891,117.2188486,81.40305849
ANKFY1,358.3554276,370.9865591,384.1016728,333.4971968,370.183425
ANKHD1,1326.507306,1246.187743,947.3281712,1481.651955,1178.178722
ANKLE2,329.962969,342.0842347,318.1971776,293.9097063,323.3171536
ANKMY1,39.38372712,29.3145338,31.45904598,46.62761059,37.53934631
ANKMY2,935.0773167,854.0656888,959.5831218,1032.131251,971.708707
ANKRA2,1234.46877,1075.715077,856.3768082,1184.515155,822.8422259
ANKRD1,48.32005081,47.98565344,26.56332583,45.7118414,28.5952215
ANKRD10,1399.214477,1286.139016,1104.507684,1200.467849,945.5262555
ANKRD11,415.3148121,463.2426901,519.7380945,351.5714367,411.979545
ANKRD12,530.0477444,532.4119901,494.475625,635.8616581,710.3669906
ANKRD17,561.6627865,592.3420998,697.4326874,449.0086048,559.2745768
ANKRD2,32.80480152,42.57040779,46.51763065,23.09159288,40.59473775
ANKRD26,136.9847014,133.4237374,111.8230523,127.843722,109.4929977
ANKRD27,606.4214456,605.2542977,734.8393027,678.9661562,732.1750221
ANKRD28,454.7385972,488.228989,327.9266763,737.2587003,533.6937299
ANKRD46,293.3715371,294.5677995,353.4691734,293.0350222,332.6776016
ANKRD49,1106.125783,1122.360481,916.0720463,1073.260734,899.4687937
ANKRD5,84.71390647,84.11781659,56.10961134,48.69415813,34.89056468
ANKRD55,390.4561914,477.4860912,178.3515323,380.4498959,308.8237771
ANKRD57,172.1341966,189.9264369,164.4953613,158.0154617,170.3658553
ANKRD6,123.2502922,127.5369421,93.22336118,174.1998413,159.4531745
ANKRD7,84.0516586,90.96168531,50.08561588,76.83841355,54.12356882
ANKS1A,202.5031166,240.9466667,317.2830249,322.7070884,443.0062716
ANKS1B,67.13722859,70.61440765,50.37887648,69.28617365,61.63065469
ANKZF1,389.7926787,489.5300714,336.5109086,207.980833,190.1633836
ANO1,15.16111238,15.78591878,9.863636015,20.52163056,18.10132408
ANO10,66.18736392,97.37743942,148.7493853,114.7902081,202.5209056
ANO2,30.36029874,35.60264041,24.19474296,40.78413884,40.22734187
ANO3,43.25129408,39.73977387,37.1782283,52.76454409,42.78301006
ANP32A,178.5075774,233.0047907,262.7670715,213.2108144,306.8679684
ANP32B,5934.04622,5287.230385,3879.533115,3816.663913,2261.815576
ANP32C,12.51109428,11.70072312,11.19775737,10.98546103,10.50754441
ANP32D,25.20912814,23.31179025,32.11394578,23.07034005,24.44966841
ANP32E,1088.78135,975.9274224,1007.175609,770.6506058,580.3104379
ANPEP,140.2120271,385.9902704,695.5018548,927.8667843,1866.27295
ANTXR1,23.06675616,18.97249872,24.60183469,29.20790342,33.68824944
ANXA1,2441.675118,2845.744632,5225.211033,4722.875484,5996.333117
ANXA10,23.12545596,22.69780074,17.75965524,22.64879274,17.98768492
ANXA11,959.5642779,982.8098614,961.9662148,1340.477659,1516.193789
ANXA13,75.68627755,83.11277441,46.07042496,75.02056281,52.63783283
ANXA2,3493.530838,3947.520624,6350.006131,3016.130313,6264.976892
ANXA2P1,63.95125629,71.47076344,84.57445696,57.87814638,80.76614859
ANXA2P2,308.0049217,354.5973403,396.1225878,266.257147,344.9251125
ANXA2P3,121.2421597,135.3630181,103.8372715,106.1627338,114.2801952
ANXA3,97.32912626,116.2886899,144.5331806,401.0916187,436.2169465
ANXA4,1237.169054,1009.268268,1312.130288,1838.708442,1766.19244
ANXA5,2240.832898,2638.196028,3050.059747,2657.54266,4322.53517
ANXA6,4023.706272,3440.766563,2955.022135,2553.083653,1456.750155
ANXA7,1568.835502,1554.219384,1595.201576,1445.486716,1703.521299
ANXA9,69.01476918,55.41328689,60.03011407,86.05847388,77.53181063
AOAH,444.09864,723.3312625,1968.226316,617.6992636,1439.534865
AOC2,195.4099683,189.3657599,130.5786531,297.5120758,261.6818206
AOC3,74.46384358,75.08915954,74.14084317,123.8561824,132.762866
AOC4,53.79136843,62.76903609,58.42000398,63.10959009,70.38965521
AOX1,41.96981462,41.02847408,43.75785295,35.91177505,38.32174536
AP1AR,229.1066762,233.2909131,287.9814479,172.6478155,216.6100649
AP1B1,478.7167208,552.0411883,575.4423581,470.6102646,884.1663594
AP1G1,263.8584897,359.274946,413.5461409,513.0520955,641.6940642
AP1G2,706.1399231,665.9026369,542.4313019,491.2122811,392.4413032
AP1M2,91.89024185,88.34921306,67.82034888,111.7660298,93.67038589
AP1S1,158.0540519,155.4659891,153.4245688,117.167508,130.6911953
AP1S2,1059.539759,1198.511312,1593.134148,1111.168577,1301.163448
AP2A2,720.3350876,741.6281437,914.466364,624.9039569,1372.223952
AP2B1,886.7299745,842.1412729,838.028599,706.4126667,541.8573412
AP2M1,1838.607103,1984.190058,2396.130542,1605.644073,2500.275039
AP2S1,1241.91651,1404.065742,1770.648981,1057.636264,1878.504831
AP3B1,684.2839956,668.7777071,584.2334997,669.5903008,616.1378176
AP3B2,113.0048308,119.8017179,71.01797494,127.5474702,104.3220901
AP3D1,304.1687909,365.5612078,385.9158771,185.6165,248.0827155
AP3M2,640.7958427,657.7202007,520.1623464,619.5594283,528.1745472
AP3S2,419.5517721,442.3833586,432.5289869,457.0186967,508.8370851
AP4E1,30.92902002,27.79205855,28.15568392,30.98358303,29.12058459
AP4M1,46.28122745,56.69842749,91.84320342,40.58299878,78.70810955
AP4S1,118.930173,116.9150074,91.42578448,116.0429235,93.10957823
APAF1,280.4319591,283.0447387,286.2601138,364.3579139,358.5927915
APBA1,38.91030938,51.95107746,35.00092474,36.36855445,53.37617938
APBA2,319.3073892,291.9231056,235.8773327,142.1093922,61.79411406
APBA3,244.3080447,308.1160317,394.1180657,168.6576362,302.6080121
APBB1,161.6547612,168.5053776,133.7340538,79.27849805,78.76350678
APBB1IP,360.1857042,350.4360691,353.485464,368.8579727,385.9190206
APBB2,31.36497151,32.35539539,26.54671094,39.9381289,40.24025571
APBB3,642.1352455,681.19103,381.090615,665.586464,487.8123412
APC,146.2297272,152.8813963,171.6808327,192.4867114,218.9983512
APC2,19.10478859,21.72773781,20.4307975,21.65072952,27.01996945
APCS,212.7831323,186.3557003,125.2848771,256.8738209,186.2700006
APEH,506.7673691,519.4555533,659.5918621,314.5708079,462.8897753
APEX1,2778.314209,2621.753513,1994.050598,1926.620712,1429.417644
APEX2,291.3429295,305.0338828,398.244962,280.3165279,373.3247913
APH1A,1460.242736,1333.629148,1105.09558,1254.243578,1151.292841
APH1B,519.7510472,554.0316325,427.4872873,675.5588747,689.5905666
API5,457.7310096,466.8449191,520.3272047,346.5083264,399.1936306
APITD1,165.0609244,208.2343451,194.403129,148.2186134,169.807961
APLNR,48.09632057,45.18733698,36.63593325,54.82077619,47.7893069
APLP1,17.92744705,17.02407541,12.36447256,16.2318667,12.74672226
APLP2,1364.636432,1653.007727,1971.278093,1819.587899,2453.695841
APOA1,98.23318147,101.9856996,45.74598367,75.24519606,42.54268843
APOA2,26.3136094,31.48692947,41.84148651,29.38600502,39.45643052
APOA4,39.38200746,49.56266105,31.68471859,47.17546982,57.71857604
APOB,127.4031471,117.4762277,88.08904306,147.7544085,117.0304306
APOBEC1,212.8907986,199.8501358,121.3419978,203.1514877,132.5074806
APOBEC2,179.0157342,194.14172,153.7414548,209.8512512,203.5874625
APOBEC3A,175.4580246,417.7071191,688.3758438,1223.158971,1940.407861
APOBEC3B,466.7951033,621.6106428,253.1000739,322.7830918,116.62672
APOBEC3C,410.1437539,394.1748054,583.34121,229.703692,299.3409484
APOBEC3F,23.41424086,31.70255279,38.33226764,24.73471239,47.00930145
APOBEC3G,1739.537757,1557.442405,3618.807544,939.5533036,1039.109981
APOBR,174.8765604,266.5450667,517.0820394,650.6246,867.8222757
APOC1,378.1392822,203.649854,2086.195917,513.2974245,2578.598102
APOC2,197.4958651,227.5799739,247.6090807,310.7685156,417.5307579
APOC3,19.46084714,26.11386605,24.10934674,25.57606507,30.52866147
APOC4,199.0182212,208.6838895,180.9240512,197.1634621,182.3227559
APOD,203.465181,205.3527664,182.1544372,211.7612317,203.9274121
APOE,174.1513437,185.1041652,834.9255477,221.0514074,1156.788034
APOF,25.30436697,25.94158315,16.81761797,28.10582644,21.83148562
APOH,8.124452599,8.010574322,10.80619391,7.415474627,8.881881404
APOL1,232.4974423,361.5645333,468.6898666,185.8897037,479.5700935
APOL2,100.0832778,140.1144316,175.7966903,115.7568828,186.2735824
APOL3,884.0795293,1161.822176,1390.973673,394.9373033,1323.166073
APOL5,36.84702002,45.93603985,20.11035179,33.76621037,23.03509349
APOL6,30.88063263,55.33964953,122.6836633,17.60029692,112.2744641
APOLD1,40.40503501,56.69064056,54.50611728,36.36205217,51.62327061
APOM,309.5925375,290.8631098,162.8810287,312.6448466,196.0751035
APOO,341.8790137,385.0388914,419.8028777,359.5226003,448.7743131
APOOL,105.9337546,120.7761666,119.5376306,107.5717473,115.6205492
APP,393.9077209,447.9309949,421.0815878,366.7623721,469.040539
APPBP2,283.5549265,295.5769582,294.7744072,307.3044225,341.2639968
APPL1,321.331173,327.2943444,270.7973352,284.0220015,246.3426831
APPL2,262.7397958,258.6704116,266.3653585,247.9236049,362.1774784
APRT,1113.755658,1089.460105,930.6069676,662.1031997,584.4095397
APTX,464.6790555,471.1235749,430.492604,460.3862428,418.1382853
AQP1,159.9726737,157.1051626,92.19406147,174.8242458,121.8956245
AQP2,568.2541413,515.5599641,371.5464863,642.984442,472.7914763
AQP3,1216.762824,1152.145582,625.4883041,694.8601505,479.3103247
AQP4,8.753594835,9.294274427,8.018419975,8.858137411,8.400545834
AQP6,48.0010534,48.25228646,42.58930702,54.67526025,48.48909667
AQP7,11.46147994,14.15487023,10.68052417,10.15132603,10.78557093
AQP8,380.4253453,366.6049248,252.576926,390.1294342,283.4012127
AQP9,137.7601396,358.8970485,881.803115,2622.415449,3763.160679
AQR,1016.803065,1050.315747,994.5359846,933.8584383,899.4808928
AR,187.3872148,185.9153542,138.7285073,158.2561379,122.5278863
ARAF,1011.098459,1024.473806,1069.647526,869.9674861,1026.261519
ARAP1,444.1827729,522.1100708,626.9601838,755.4950875,988.3899825
ARAP2,930.9863147,764.3421339,1260.285477,675.5213181,747.1896177
ARAP3,262.8479126,331.435913,349.9590343,761.4171296,825.6889398
ARC,12.36112188,13.94852834,15.1150549,13.64334216,15.81059641
ARCN1,1447.464681,1599.554151,1756.644369,1317.282278,1542.648548
ARF1,3322.836422,3493.162577,3453.550517,2862.887229,3247.437223
ARF3,817.5557893,955.9232366,1219.462146,935.6554559,1486.277587
ARF4,2183.007164,2577.979257,2315.249119,2782.720292,2935.56929
ARF5,922.6184212,841.7494192,859.3449796,1038.064428,1007.247421
ARF6,1550.448921,1212.729789,1187.837916,1214.389637,870.5025045
ARFGAP1,528.4387608,573.479481,513.6537446,481.2294756,508.2790127
ARFGAP2,1871.522969,1768.326841,1323.363317,1550.575648,1117.304487
ARFGAP3,1135.788276,1281.103749,1276.676036,1141.593932,1102.331688
ARFGEF1,707.4695711,719.8695714,740.2292828,749.838983,817.9677635
ARFGEF2,480.5094334,483.9114823,375.6032903,426.9496416,347.1911521
ARFIP1,244.1924012,262.1179251,345.5414242,401.8581834,485.0809585
ARFIP2,534.7287225,626.9600898,566.8752976,358.1678814,425.7057131
ARFRP1,246.0752272,279.5451329,281.1395347,194.4577173,263.4138882
ARG1,77.93443885,106.4941625,115.7330501,290.0584423,316.8445521
ARG2,167.4886125,212.4370117,152.4060502,186.7927239,185.3648614
ARGLU1,3880.592734,3132.125912,1969.64153,3056.096203,1459.888117
ARHGAP1,1286.241781,1237.805339,1174.922032,1284.47744,1130.253672
ARHGAP10,455.0554924,443.5378713,564.078155,514.7664816,752.3177245
ARHGAP11A,67.48485743,66.12676826,57.82821068,57.73039787,44.85498851
ARHGAP12,298.6953961,273.5046416,237.2952632,230.2558147,222.4721703
ARHGAP15,2356.562528,1960.96484,1708.442206,2235.362333,1710.426475
ARHGAP17,1448.564946,1207.499015,933.1023474,1266.922946,886.9188987
ARHGAP19,210.0051914,228.4764136,223.8692649,191.0737298,188.3285372
ARHGAP22,44.59229959,67.56621681,107.3273078,138.1093786,270.7523576
ARHGAP24,231.1233117,209.0406094,118.3981515,262.6147533,170.667068
ARHGAP25,1853.383066,1651.690888,1886.701039,3473.264622,3532.666375
ARHGAP26,110.8461218,142.8883147,207.1703321,285.5736049,366.5460428
ARHGAP28,62.57153563,59.82341552,51.45697039,68.94273635,60.49102405
ARHGAP29,196.9761122,169.6284399,105.0376741,189.8230423,95.80195396
ARHGAP32,101.0547845,112.9414297,67.05220911,100.5785159,84.30439591
ARHGAP33,85.06237199,97.42937963,95.93101545,77.92796831,100.7376391
ARHGAP4,396.375027,385.3004747,326.0462174,310.7233343,292.7882306
ARHGAP44,16.78613904,19.21385397,17.87104521,17.47513707,19.62863049
ARHGAP5,438.3028347,371.0469965,238.2627876,333.3124329,174.6735074
ARHGAP6,28.29109666,36.88775305,32.55801287,69.42330763,66.72219521
ARHGDIA,646.7709755,673.4939452,710.6509461,520.2074693,665.6027522
ARHGDIB,11661.36858,10196.35157,10384.78363,11455.89836,10030.70917
ARHGDIG,135.0134892,140.9522336,97.53784845,140.922397,125.7939484
ARHGEF1,1318.429405,1363.292827,1153.868065,1088.655565,903.0669135
ARHGEF10,97.81874686,85.09422629,146.8403254,48.95569348,66.78689051
ARHGEF10L,231.4886126,321.2226368,425.1438536,198.2103627,468.6157483
ARHGEF11,158.3598322,215.5898417,227.2062216,236.1520834,424.8845634
ARHGEF12,147.5239935,155.2956248,149.4212428,123.8256021,107.7084342
ARHGEF15,258.8369148,255.8126651,170.4695721,272.249118,208.2349154
ARHGEF16,201.786865,220.3238593,172.6841754,242.0295761,234.0862063
ARHGEF17,33.43438895,35.75860045,39.15601434,43.07552496,61.58696135
ARHGEF18,3798.096216,3494.608692,1900.556332,3029.482575,1757.953253
ARHGEF2,948.5790645,934.108813,794.7987159,1057.568161,981.2345267
ARHGEF3,1494.569417,1381.886751,2864.096181,698.1911071,998.9387229
ARHGEF38,325.8238764,275.8238731,193.7425467,350.5431656,233.3788344
ARHGEF4,125.7867525,122.7080523,103.9801396,117.0364113,106.9897197
ARHGEF40,104.6005261,256.3472131,280.0855397,1057.020168,1287.113844
ARHGEF5,86.30630287,95.68339667,55.45030741,65.79568144,45.27880022
ARHGEF6,1872.985636,2142.793035,2045.969765,3008.412073,2925.597765
ARHGEF7,802.992677,761.742216,591.1780507,784.4529962,589.3454836
ARHGEF9,125.7522088,140.5236394,203.3094236,88.41820188,112.0498469
ARID1A,1181.258885,1063.80497,1215.429872,949.0077879,968.7183594
ARID3A,193.9127848,225.9512544,175.3392936,256.3535826,285.1097828
ARID4A,487.5452058,482.6830175,443.5832553,635.8772166,665.8855658
ARID4B,1594.180923,1461.198926,1504.900425,1815.31988,1684.713434
ARID5A,427.6738374,587.4643138,646.6133831,271.7508053,546.158268
ARID5B,2662.482336,2471.054233,1372.387884,1968.276065,1186.308902
ARIH1,480.6877851,551.6003029,458.4249848,689.8846588,714.0053838
ARIH2,294.589445,310.5690389,333.8332485,246.2298081,280.1445661
ARL1,421.6479297,469.2360688,334.7859606,359.7580592,295.050414
ARL14,18.03654684,11.73211118,9.716031741,19.75325634,12.2480201
ARL15,77.83312576,85.12209527,82.03960533,104.1085692,106.2120643
ARL2,335.9034654,331.5130623,428.1353108,263.9170713,360.9493831
ARL2BP,1291.392904,1153.62636,977.9056945,1084.784715,844.4483285
ARL3,303.8922606,323.9379351,272.5851703,319.3881386,317.6878252
ARL4C,2779.824096,2325.880605,4017.353343,2206.606082,2707.236898
ARL4D,263.4379353,267.9894775,202.9499083,291.8437067,253.7587887
ARL5A,2638.950997,2403.25579,1749.104419,2006.274835,1230.014062
ARL6IP1,2463.258619,2282.742531,2487.60256,2250.89154,2339.777248
ARL6IP4,1283.766849,1228.12263,1102.492905,960.8514566,877.1504356
ARL6IP5,4400.55817,4326.891275,5751.12828,3351.911698,4320.312431
ARL8B,1489.599212,1895.413862,2503.262146,2482.384386,3442.446842
ARMC1,630.8125398,643.628358,579.9471972,455.2815108,407.3349041
ARMC6,244.3761592,269.6833451,228.048907,214.2621687,214.1628546
ARMC7,210.4560917,267.3907353,323.4346385,246.5070771,366.2569113
ARMC8,419.913923,372.4030745,298.3892349,416.3824721,309.5912839
ARMC9,32.82176435,35.94122659,44.84628543,46.48205359,80.44581384
ARMCX1,77.6148613,102.7303197,135.2113925,103.3387536,216.5948118
ARMCX2,159.8205339,139.4690277,111.4808539,102.0582958,56.93502244
ARMCX3,673.9950101,858.745003,536.9534127,708.1441997,657.7625541
ARMCX5,292.3797848,297.2839052,283.6238906,213.2652825,215.6413014
ARNT,137.2244107,153.3052634,170.6495016,121.179185,149.7547742
ARNT2,31.14851834,29.69632217,31.73407362,29.71873607,37.12340143
ARNTL,330.8354584,411.735257,677.8688319,446.0928006,671.5761959
ARNTL2,184.9785796,265.5714667,265.1733499,174.1476155,412.3139729
ARPC1A,640.3047304,794.2632411,829.6857863,762.5274641,1014.587121
ARPC1B,6378.177956,5990.454615,7699.820391,5823.182631,7175.47014
ARPC2,6428.474376,6220.995509,7121.158872,6721.87898,7231.786365
ARPC4,838.7876498,717.2598206,948.9485184,841.6058168,962.6113273
ARPC5,4777.173836,4495.381581,5949.62435,5845.889138,6770.984153
ARPC5L,2573.448955,2103.816959,2980.351531,1678.10801,1276.216175
ARPP19,1139.124491,1083.639512,1002.017319,1048.319291,1015.432162
ARPP21,24.69769579,17.84328832,18.34892499,23.82784635,18.11781069
